Title,Account,Content
realDonaldTrump (R-Fla.),@realDonaldTrump,RT @BuckSexton: What’s really amazing is that we had been told to accept for so long that the head of IRGC Quds was able to direct… https://t.co/XQZ8auSm5C
realDonaldTrump (R-Fla.),@realDonaldTrump,RT @BuckSexton: It’s really innovative how Adam Schiff and Jerry Nadler plan to protect the sanctity of our elections by insisting… https://t.co/4XbVN1dUCr
realDonaldTrump (R-Fla.),@realDonaldTrump,"The @nytimes story is a Fake, just like the “paper” itself. I was criticized for moving too fast when I issued the China Ban, long before most others wanted to do so. @SecAzar told me nothing until later, and @PeterNavarroUSA memo was same as Ban (see his statements). Fake News!"
realDonaldTrump (R-Fla.),@realDonaldTrump,"Great businessman & philanthropist Bernies Marcus, Co-Founder of Home Depot, said that Congress was too distracted by the (phony) Impeachment Witch Hunt when they should have been investigating CoronaVirus when it first appeared in China. Media played a big roll also!@dcexaminer"
realDonaldTrump (R-Fla.),@realDonaldTrump,Will be interviewed by @JudgeJeanine tonight at 9:00 P.M. Eastern on @FoxNews!
realDonaldTrump (R-Fla.),@realDonaldTrump,RT @realDonaldTrump: Will be interviewed by @JudgeJeanine tonight at 9:00 P.M. Eastern on @FoxNews! QT @JudgeJeanine: .@realDonaldTrump joins me tomorrow night 9pm ET on @FoxNews https://t.co/zezLaST7UQ)
realDonaldTrump (R-Fla.),@realDonaldTrump,"So now the Fake News @nytimes is tracing the CoronaVirus origins back to Europe, NOT China. This is a first! I wonder where the Failing New York Times got for this one? Are there any NAMED sources? They were recently thrown out of China like dogs, and obviously want back in. Sad!"
realDonaldTrump (R-Fla.),@realDonaldTrump,"So now the Fake News @nytimes is tracing the CoronaVirus origins back to Europe, NOT China. This is a first! I wonder what the Failing New York Times got for this one? Are there any NAMED sources? They were recently thrown out of China like dogs, and obviously want back in. Sad!"
realDonaldTrump (R-Fla.),@realDonaldTrump,RT @Breaking911: STATES THAT HAVE ISSUED A ‘STAY AT HOME ORDER’ - CALIFORNIA - NEW YORK - ILLINOIS - PENNSYLVANIA - CONNECTICUT - OREGON
realDonaldTrump (R-Fla.),@realDonaldTrump,"Democrats are blocking a 251 Million Dollar funding boost for Small Businesses which will help them keep their employees. It should be for only that reason, with no additions. We should have a big Infrastructure Phase Four with Payroll Tax Cuts & more. Big Economic Bounceback!"
realDonaldTrump (R-Fla.),@realDonaldTrump,"RT @badluck_jones: Free Beacon Reminds Us of Lefty Double Standard Between Brewer, Pelosi Finger Wags https://t.co/R7c5kPzk6m"
realDonaldTrump (R-Fla.),@realDonaldTrump,"Once we OPEN UP OUR GREAT COUNYRY, and it will be sooner rather than later, the horror of the Invisible Enemy, except for those that sadly lost a family member or friend, must be quickly forgotten. Our Economy will BOOM, perhaps like never before!!!"
realDonaldTrump (R-Fla.),@realDonaldTrump,RT @realDonaldTrump: Will be interviewed by @SeanHannity tonight at 9:00 P.M. Eastern on @FoxNews. Look forward to it.
realDonaldTrump (R-Fla.),@realDonaldTrump,Will be interviewed by @SeanHannity tonight at 9:00 P.M. Eastern on @FoxNews. Look forward to it.
realDonaldTrump (R-Fla.),@realDonaldTrump,"I will be having a White House CoronaVirus Task Force meeting in a short while. May or may not do a News Conference after the meeting, depending on new information. Talks & meetings today are proving promising, but a rough two weeks are coming up!"
realDonaldTrump (R-Fla.),@realDonaldTrump,"RT @PressSec: President @realDonaldTrump spoke earlier with the @FitnessGov (including @IvankaTrump, Bill Belichick,… https://t.co/FQTmJudGHZ"
realDonaldTrump (R-Fla.),@realDonaldTrump,"I will immediately ask Congress for more money to support small businesses under the @ppploan if the allocated money runs out. So far, way ahead of schedule. @BankofAmerica & community banks are rocking! @SBAgov @USTreasury"
realDonaldTrump (R-Fla.),@realDonaldTrump,"RT @BradThor: Very informative piece --> ""It is impossible to overstate the importance of this particular action. It is more sign… https://t.co/INq7cdfbVN"
realDonaldTrump (R-Fla.),@realDonaldTrump,RT @GOPChairwoman: “Our country is at war with an invisible enemy. We are marshaling the full power of the American nation… [The USNS… https://t.co/T9lYFTLbey
realDonaldTrump (R-Fla.),@realDonaldTrump,"RT @GOPChairwoman: The enemy may be invisible, but @realDonaldTrump is fighting a war against this crisis. His leadership is all the… https://t.co/7wEkh9lfwU"
realDonaldTrump (R-Fla.),@realDonaldTrump,"RT @WhiteHouse: This afternoon, President @realDonaldTrump will deliver remarks at the Naval Station Norfolk send-off for the… https://t.co/D2a6ox7yLX"
realDonaldTrump (R-Fla.),@realDonaldTrump,"....very often FAKE NEWS. Lamestream Media should be forced to reveal sources, very much as they did in the long ago past. If they did that, the media would be trusted again, and Fake News would largely be a thing if the past!"
realDonaldTrump (R-Fla.),@realDonaldTrump,"I love Michigan, one of the reasons we are doing such a GREAT job for them during this horrible Pandemic. Yet your Governor, Gretchen “Half” Whitmer is way in over her ahead, she doesn’t have a clue. Likes blaming everyone for her own ineptitude! #MAGA"
realDonaldTrump (R-Fla.),@realDonaldTrump,News conference live from the @WhiteHouse today. 5:00 P.M. Eastern!
realDonaldTrump (R-Fla.),@realDonaldTrump,Will be signing the CARE Act in the Oval Office today at 4:00 P.M. Eastern! QT @SenateGOP: ✓ Passed the Senate ✓ Passed the House Next stop → @realdonaldtrump's desk Help is on the way. https://t.co/oCGRMwh2Ia)
realDonaldTrump (R-Fla.),@realDonaldTrump,Will be interviewed on @seanhannity at 9:10 P.M. @FoxNews
realDonaldTrump (R-Fla.),@realDonaldTrump,"TOGETHER, WE WILL PREVAIL! https://t.co/uQBlz594dR"
realDonaldTrump (R-Fla.),@realDonaldTrump,Will be having a News Conference from our beautiful White House at 5:00 P.M. Many things to discuss. Thank you!
realDonaldTrump (R-Fla.),@realDonaldTrump,RT @seanmdav: What a coincidence that Russia always happens to support whoever the Democrat party elites are trying to destroy at any given… QT @michaelscherer: NEWS: Bernie Sanders briefed by U.S. officials that Russia is trying to help his presidential campaign https://t.co/iuAAM2dOU7)
realDonaldTrump (R-Fla.),@realDonaldTrump,RT @GOPChairwoman: Great story! https://t.co/pqnZH3P6aU
realDonaldTrump (R-Fla.),@realDonaldTrump,White House News Conference at 12:30 P.M. Thank you!
realDonaldTrump (R-Fla.),@realDonaldTrump,RT @IamAllOutOfGum: @Lrihendry @PlaysTrumpCard @realDonaldTrump @AnthemRespect @bfraser747 @ROHLL5 @atensnut @CarmineSabia @oUSA_JEDIo… https://t.co/PyIxTvCX1x
realDonaldTrump (R-Fla.),@realDonaldTrump,"RT @realDonaldTrump: STRONG & UNITED, WE WILL PREVAIL! https://t.co/T6UCyaPRIy"
realDonaldTrump (R-Fla.),@realDonaldTrump,"The DNC will have gotten their fondest wish and defeated Bernie Sanders, fat ahead of schedule. Now they are doing everything possible to be nice to him in order to keep his supporters. Bernie has given up, just like he did last time. He will be dropping out soon! MAGA/KAG"
realDonaldTrump (R-Fla.),@realDonaldTrump,"RT @johncatsjr: Trump Economy vs Obama Economy Manufacturing jobs created: Trump: 470,000 Obama: -206,000 Under Obama, unemployme… https://t.co/gwVxbgErWh"
realDonaldTrump (R-Fla.),@realDonaldTrump,RT @seanmdav: John Bolton is running the exact same revenge playbook against Trump that James Comey used. He’s even using the sam… https://t.co/9wRsv5KIYH
realDonaldTrump (R-Fla.),@realDonaldTrump,"RT @seanmdav: Just like James Comey, John Bolton is trying to get rich off of a lie- and leak-fueled campaign to overturn the 2016 election… QT @brianstelter: BREAKING: John Bolton's book, ""The Room Where it Happened,"" is tentatively slated for release on March 17. The Amaz… https://t.co/pJXOpz3r7t)"
realDonaldTrump (R-Fla.),@realDonaldTrump,"RT @seanmdav: Justin Amash could have been the only Republican to vote for impeachment, making it a “bipartisan” effort. Instead,… https://t.co/gxXiBnxPOZ"
realDonaldTrump (R-Fla.),@realDonaldTrump,"RT @seanmdav: Nancy Pelosi isn't just hemorrhaging votes for her impeachment gambit, she's now facing wholesale defections from the Democra… QT @MZanona: CONFIRMED: Democratic Rep. Jeff Van Drew has informed staff he is SWITCHING PARTIES and will become a Republican, f… https://t.co/2uSOSmA59z)"
realDonaldTrump (R-Fla.),@realDonaldTrump,RT @seanmdav: Media are deliberately lying about both @FDRLST reporting and the intel community inspector general's total admissi… https://t.co/HMJOlHjdrT
realDonaldTrump (R-Fla.),@realDonaldTrump,RT @kshaferus: @dbongino This statement is like so many others—liberal lies. Why would the military or emergency workers support a… https://t.co/Z9aEwmMMCp
realDonaldTrump (R-Fla.),@realDonaldTrump,RT @realDonaldTrump: Tonight’s Fox News Town Hall with @MarthaMacCallum and @BretBaier will rebroadcast at 11:00 P.M. Eastern on @FoxNews. Enjoy!
realDonaldTrump (R-Fla.),@realDonaldTrump,"RT @realDonaldTrump: Congress has agreed to provide $8 Billion to fight Coronavirus! This means @CDCgov, @HHSGov, and @DHSgov will have… https://t.co/GDEH5GxwSi"
realDonaldTrump (R-Fla.),@realDonaldTrump,"RT @realDonaldTrump: Thank you, keep up the great work! QT @NIHDirector: Thank you @POTUS & @SecAzar for visiting #NIH yesterday for a briefing on #coronavirus. As Dr. Fauci said, #NIH is… https://t.co/SxzzE3iYLI)"
realDonaldTrump (R-Fla.),@realDonaldTrump,Retired Four Star General Jack Keane will recieve the PRESIDENTIAL MEDAL OF FREEDOM next week!
realDonaldTrump (R-Fla.),@realDonaldTrump,RT @WhiteHouse: President @realDonaldTrump and Vice President @Mike_Pence met with airline CEOs earlier to discuss the impact of th… https://t.co/mPe5efPVq9
realDonaldTrump (R-Fla.),@realDonaldTrump,"Congress has agreed to provide $8 Billion to fight Coronavirus! This means @CDC, @HHSGov, and @DHSgov will have the resources they need to Keep America Safe and keep the risk to workers and families very low. This is great news for our Health, our Economy, and our Nation!"
realDonaldTrump (R-Fla.),@realDonaldTrump,"RT @realDonaldTrump: Mini Mike, don’t lick your dirty fingers. Both unsanitary and dangerous to others and yourself! https://t.co/LsKLZNeZL9"
realDonaldTrump (R-Fla.),@realDonaldTrump,"Mini Mike, don’t lick your dirty fingers. Both unsanitary and dangerous to others and yourself! https://t.co/LsKLZNeZL9"
realDonaldTrump (R-Fla.),@realDonaldTrump,"RT @realDonaldTrump: Mini Mike, don’t lick your dirty fingers. Both unsanitary and dangerous to others and yourself! https://t.co/LsKLZNeZL9"
realDonaldTrump (R-Fla.),@realDonaldTrump,THANK YOU COLORADO! #KAG2020 https://t.co/a5xxSebMaj
realDonaldTrump (R-Fla.),@realDonaldTrump,"The Federal Reserve is cuting but must further ease and, most importantly, come into line with other countries/competitors. We are not playing on a level field. Not fair to USA. It is finally time for the Federal Reserve to LEAD. More easing and cutting!"
realDonaldTrump (R-Fla.),@realDonaldTrump,"Mini Mike Bloomberg can never recover from his incompetent debate performances. Also, as mayor he was very bad under pressure - a chocker!"
realDonaldTrump (R-Fla.),@realDonaldTrump,"Australia’s Central Bank cut interest rates and stated it will most likely further ease in order to make up for China’s Coronavirus situation and slowdown. They reduced to 0.5%, a record low. Other countries are doing the same thing, if not more so. Our Federal Reserve has us...."
realDonaldTrump (R-Fla.),@realDonaldTrump,"Michelle @FischbachMN7 is running for Congress in Minnesota. Nicole is Strong on Crime and Borders, Cutting Taxes, your #2A, Loves our Military, Vets, and will stand with our Great Farmers. Michelle has my Complete and Total Endorsement! https://t.co/qwz5F64dQn"
realDonaldTrump (R-Fla.),@realDonaldTrump,RT @realDonaldTrump: A Poll in today’s New York Post says that 77% of “U.S. adults have confidence in their government’s ability to hand… https://t.co/eVlg0XW7q8
realDonaldTrump (R-Fla.),@realDonaldTrump,"RT @realDonaldTrump: People are disgusted and embarrassed by the Fake News Media, as headed by the @nytimes, @washingtonpost, @comcast &… https://t.co/ZefH9pea7v"
realDonaldTrump (R-Fla.),@realDonaldTrump,"Do Nothing Democrats were busy wasting their time on the Impeachment Hoax, & anything they could do to make the Republican Party look bad, while I was busy calling early boarder & flight closings, putting us way ahead in our battle with the Coronavirus. Dems called it very wrong!"
realDonaldTrump (R-Fla.),@realDonaldTrump,RT @DailyCaller: Can The Right Build On Trump’s Social Media Success? One Nonprofit Is Betting On It https://t.co/rGa0LfQyxb
realDonaldTrump (R-Fla.),@realDonaldTrump,Crazy Bernie and the Democrats should see this. I I have done more QT @DiamondandSilk: Clinton Stewart is a free man thanks to President @realDonaldTrump. The First Step Act is in full affect. https://t.co/xfArEdWk38)
realDonaldTrump (R-Fla.),@realDonaldTrump,RT @alx: I’m in tears � https://t.co/xrKWquVQ6Z
realDonaldTrump (R-Fla.),@realDonaldTrump,"...And this despite Fake Witch Hunts, the Mueller Scam, the Impeachment Hoax etc. With our Economy, Jobs, Military, Vets, 2A & more, I would be at 70%. Oh well, what can you do? QT @realDonaldTrump: THANK YOU! #MAGA #KAG2020 https://t.co/zQdibE0KWk)"
realDonaldTrump (R-Fla.),@realDonaldTrump,THANK YOU! #MAGA #KAG2020 https://t.co/zQdibE0KWk
realDonaldTrump (R-Fla.),@realDonaldTrump,"...And this despite Fake Witch Hunts, the Mueller Scam, the Impeachment Hoax etc. With our Economy, Jobs, Military, Vets, 2A & more, I would be at 70%. Oh well, what can you do? QT @realDonaldTrump: THANK YOU! #MAGA #KAG2020 https://t.co/rpJa1nxCLm)"
realDonaldTrump (R-Fla.),@realDonaldTrump,THANK YOU! #MAGA #KAG2020 https://t.co/rpJa1nxCLm
realDonaldTrump (R-Fla.),@realDonaldTrump,"....product and goods to China and other countries. That’s what trade is all about. We don’t want to make it impossible to do business with us. That will only mean that orders will go to someplace else. As an example, I want China to buy our jet engines, the best in the World...."
realDonaldTrump (R-Fla.),@realDonaldTrump,....THE UNITED STATES IS OPEN FOR BUSINESS!
realDonaldTrump (R-Fla.),@realDonaldTrump,"....I have seen some of the regulations being circulated, including those being contemplated by Congress, and they are ridiculous. I want to make it EASY to do business with the United States, not difficult. Everyone in my Administration is being so instructed, with no excuses..."
realDonaldTrump (R-Fla.),@realDonaldTrump,"“Judge Jackson now has a request for a new trial based on the unambiguous & self outed bias of the foreperson of the jury, whose also a lawyer, by the way. ‘Madam foreperson, you’re a lawyer, you have a duty, an affirmative obligation, to reveal to us when we selected you the...."
realDonaldTrump (R-Fla.),@realDonaldTrump,....THE UNITED STATES IS OPEN FOR BUSINESS!
realDonaldTrump (R-Fla.),@realDonaldTrump,"....I have seen some of the regulations being circulated, including those being contemplated by Congress, and they are ridiculous. I want to make it EASY to do business with the United States, not difficult. Everyone in my Administration is being so instructed, with no excuses..."
realDonaldTrump (R-Fla.),@realDonaldTrump,"The United States cannot, & will not, become such a difficult place to deal with in terms of foreign countries buying our product, including for the always used National Security excuse, that our companies will be forced to leave in order to remain competitive. We want to sell..."
realDonaldTrump (R-Fla.),@realDonaldTrump,".@LouisGohmertTX1 is a Fantastic Republican from the Great State of Texas! He fully supports our #MAGA and #KAG Agenda, Border WALL, Military, Vets, and your Second Amendment. Louie is my friend and has my Complete and Total Endorsement! https://t.co/7MWH000IbI"
realDonaldTrump (R-Fla.),@realDonaldTrump,"....Today, @FLOTUS and I encourage all Americans to cherish and honor the memory of those we have lost through acts of love and service. We will hold Parkland forever in our hearts."
realDonaldTrump (R-Fla.),@realDonaldTrump,"It has been two years since the tragedy in Parkland. We will always mourn the innocent lives taken from us – 14 wonderful students and 3 terrific educators. Earlier this week, I met with families whose experiences from that horrible day still piece the soul...."
realDonaldTrump (R-Fla.),@realDonaldTrump,"WOW, BLOOMBERG IS A TOTAL RACIST! https://t.co/2QLhxUxs1J"
realDonaldTrump (R-Fla.),@realDonaldTrump,“What Really Happened”
realDonaldTrump (R-Fla.),@realDonaldTrump,"RT @realDonaldTrump: I promised to restore hope in America. That includes the least among us. Together, let’s KEEP AMERICA GREAT! Text… https://t.co/qgskhRQKI7"
realDonaldTrump (R-Fla.),@realDonaldTrump,"Congratulations to the Kansas City Chiefs on a great game, and a fantastic comeback, under immense pressure. You represented the Great State of Kansas and, in fact, the entire USA, so very well. Our Country is PROUD OF YOU!"
realDonaldTrump (R-Fla.),@realDonaldTrump,"RT @JesseKellyDC: If you’ve been to a VA hospital in recent years and seen a young man missing limbs, there’s a reasonable chance Qas… https://t.co/aCZ6G09boq"
realDonaldTrump (R-Fla.),@realDonaldTrump,"RT @realDonaldTrump: Such a great, common sense, question. Crazy! QT @Lrihendry: Serious question: How do 4 senators running for President get to vote on impeaching their opponent?)"
realDonaldTrump (R-Fla.),@realDonaldTrump,"Such a great, common sense, question. Crazy! QT @Lrihendry: Serious question: How do 4 senators running for President get to vote on impeaching their opponent?)"
realDonaldTrump (R-Fla.),@realDonaldTrump,RT @realDonaldTrump: https://t.co/66006PDuKf
realDonaldTrump (R-Fla.),@realDonaldTrump,"RT @realDonaldTrump: 175,000 ticket requests. Keep America Great! QT @DanScavino: AWESOME evening in Wildwood, New Jersey for @realDonaldTrump’s MASSIVE rally! We’re back in The Swamp, but on behal… https://t.co/hIyRkKTs4X)"
realDonaldTrump (R-Fla.),@realDonaldTrump,"175,000 ticket requests. Keep America Great! QT @DanScavino: AWESOME evening in Wildwood, New Jersey for @realDonaldTrump’s MASSIVE rally! We’re back in The Swamp, but on behal… https://t.co/hIyRkKTs4X)"
realDonaldTrump (R-Fla.),@realDonaldTrump,RT @Scavino45: ��LIVE��TRUMP TEAM OPENING ARGUMENTS.... https://t.co/3YXsT4fqn8
realDonaldTrump (R-Fla.),@realDonaldTrump,Check out @seanhannity now on @FoxNews. Big tonight!
realDonaldTrump (R-Fla.),@realDonaldTrump,RT @realDonaldTrump: A really big show tonight by @seanhannity 9:00 P.M. @FoxNews Heavy emphasis on the Impeachment Hoax. The Radical… https://t.co/EWSJJ3Xk8B
realDonaldTrump (R-Fla.),@realDonaldTrump,"A really big show tonight by @seanhannity 9:00 P.M. @FoxNews Heavy emphasis on the Impeachment Hoax. The Radical Left, Do Nothing Democrats have gone crazy. They know it’s a con, but just can’t sell it! Public strongly against Impeachment."
realDonaldTrump (R-Fla.),@realDonaldTrump,"RT @WhiteHouse: At #wef20, President @realDonaldTrump discusses bringing the @FIFAWorldCup to the United States! ⚽ https://t.co/amDAHET2Gx"
realDonaldTrump (R-Fla.),@realDonaldTrump,"RT @NRSC: GO OFF QUEEN! You mess with @MarthaMcSally, you mess with all of us. Help Martha fight back against the fake news,… https://t.co/nGkRNnocd9"
realDonaldTrump (R-Fla.),@realDonaldTrump,"RT @CableNewsWatch: �� Congratulations @GregGutfeldShow #1 show in cable news Saturday 18-49 & 25-54 demos Also 1.8M tuned in to the ""… https://t.co/WgIR00wpe6"
realDonaldTrump (R-Fla.),@realDonaldTrump,....BUT THE BEST IS YET TO COME!
realDonaldTrump (R-Fla.),@realDonaldTrump,"If you listened to the flawed advice of @paulkrugman at the @nytimes, a newspaper that was going broke until I came along, you would have entirely missed the RECORD BREAKING Stock Market (and other) numbers produced since Election Day, 2016. Sorry, those are the FACTS...."
realDonaldTrump (R-Fla.),@realDonaldTrump,....BUT THE BEST IS YET TO COME!
realDonaldTrump (R-Fla.),@realDonaldTrump,"If you listened to the flawed advice of @paulkrugman at the @nytimes, a newspaper that was going broke until I came along, you would have entirely missed the RECORD BREAKING Stock Market (and other) numbers produced since Election Day, 2016. Sorry, those are the FACTS...."
realDonaldTrump (R-Fla.),@realDonaldTrump,"RT @rww_gop: Voters are rejecting the Dems’ baseless obstruction & socialist agenda, and they’re making their voices heard loud… https://t.co/S6PoiTbqUh"
realDonaldTrump (R-Fla.),@realDonaldTrump,RT @DRUDGE_REPORT: DEAD HEAT: CLINTON VS TRUMP https://t.co/wqfQMEMQOj
realDonaldTrump (R-Fla.),@realDonaldTrump,RT @DRUDGE_REPORT: 43-39 https://t.co/TkQYb6V2do
realDonaldTrump (R-Fla.),@realDonaldTrump,RT @DRUDGE_REPORT: Obama Refers to Himself 119 Times During Hillary Nominating Speech... https://t.co/TyJI2DuqEk
realDonaldTrump (R-Fla.),@realDonaldTrump,RT @DRUDGE_REPORT: FORMER HOSTAGE SAYS PLANE WAITED UNTIL MONEY ARRIVED... https://t.co/Uo0MS6w9OQ
realDonaldTrump (R-Fla.),@realDonaldTrump,RT @DRUDGE_REPORT: 'Win-lose deal that benefits Iran and hurts United States'... https://t.co/zqpeNCouXc
realDonaldTrump (R-Fla.),@realDonaldTrump,RT @DRUDGE_REPORT: CLINTON EMAIL LED TO EXECUTION IN IRAN? https://t.co/4rY1faptL6
realDonaldTrump (R-Fla.),@realDonaldTrump,"RT @DRUDGE_REPORT: REUTERS POLL: CLINTON, TRUMP ALL TIED UP... https://t.co/htCXcTA5T7"
realDonaldTrump (R-Fla.),@realDonaldTrump,RT @DRUDGE_REPORT: RICE ORDERED SPY DOCS ON TRUMP? https://t.co/bL2nZRFxk9
realDonaldTrump (R-Fla.),@realDonaldTrump,RT @DRUDGE_REPORT: GREAT AGAIN: FEDS ARREST MURDER SUSPECT IN 'FAST AND FURIOUS' SCANDAL... https://t.co/clOLxTE3D4
realDonaldTrump (R-Fla.),@realDonaldTrump,RT @DRUDGE_REPORT: TRUMP APPROVAL HITS 50% https://t.co/TruX3WzR3U
realDonaldTrump (R-Fla.),@realDonaldTrump,"RT @DRUDGE_REPORT: MEXICO 2ND DEADLIEST COUNTRY; TOPS AFGHAN, IRAQ... https://t.co/i4FtSpLiHV"
realDonaldTrump (R-Fla.),@realDonaldTrump,RT @DRUDGE_REPORT: 10 SCANDALS ON DIRECTOR'S WATCH... https://t.co/dnGY08wTBP
realDonaldTrump (R-Fla.),@realDonaldTrump,RT @DRUDGE_REPORT: Fears of new terror attack after van 'mows down 20 people' on London Bridge...
realDonaldTrump (R-Fla.),@realDonaldTrump,RT @Scarecr0_w: Question: Who in America supports this mullahs' crime? Answer : Nancy Pelosi #NancyPelosiFakeNews… https://t.co/nPNitSXJQJ
realDonaldTrump (R-Fla.),@realDonaldTrump,"The Fake News Media and their Democrat Partners are working hard to determine whether or not the future attack by terrorist Soleimani was “eminent” or not, & was my team in agreement. The answer to both is a strong YES., but it doesn’t really matter because of his horrible past!"
realDonaldTrump (R-Fla.),@realDonaldTrump,RT @AthenaxWisdom: Nancy Pelosi just showed she supports a regime that kills its people. This is disgusting! #NancyPelosiFakeNews
realDonaldTrump (R-Fla.),@realDonaldTrump,"Why should I have the stigma of Impeachment attached to my name when I did nothing wrong. Read the Transcripts! Hose Republicans voted 195-0, plus we got three Dems. Very unfair to tens of millions of voters!"
realDonaldTrump (R-Fla.),@realDonaldTrump,RT @twytter14: @tashlutsa @realDonaldTrump @CLewandowski_ Winning!!!!
realDonaldTrump (R-Fla.),@realDonaldTrump,"STOCK MARKET AT ALL-TIME HIGH! HOW ARE YOUR 409K’S DOING? 70%, 80%, 90% up? Only 50% up! What are you doing wrong?"
realDonaldTrump (R-Fla.),@realDonaldTrump,"RT @DuaneInskeep: I’ve generally been a fan of Ed Henry, however Mark Levin just completely destroyed him on Fox and Friends this morning."
realDonaldTrump (R-Fla.),@realDonaldTrump,"....followed, and then it was withdrawn. The Democrats argument for impeachment has not gotten stronger over the last few weeks. As Senator Josh Hawley just said, he’s going to enter a Motion to Dismiss the Impeachment Trial because it’s never actually been brought to trial.”"
realDonaldTrump (R-Fla.),@realDonaldTrump,"....different places that he thought were wasteful, and the career staff, as they always do, pushed back, and nade s million excuses as to why they could not possibly stop spending U.S.taxpayer money. There was a back & forth over the legal arguments, & the W.H. decision was....q"
realDonaldTrump (R-Fla.),@realDonaldTrump,"Christopher Bedford, The Federalist Senior Editor. “There is NOTHING NEW in these Emails at all that’s been discovered. It’s exactly what we knew before, which is that the White House & political figures wanted to cut off aid, Trump wanted to question aid to a number of...."
realDonaldTrump (R-Fla.),@realDonaldTrump,How is the Paris Accord doing? Don’t ask! @parisac QT @JackPosobiec: Macron's France https://t.co/0j9H6UK3SM)
realDonaldTrump (R-Fla.),@realDonaldTrump,Wonderful account of U.S. Embassy (Iraq) vs. the Bengahzi disaster! QT @JackPosobiec: The Left wanted another Benghazi but Trump called in the Devil Dogs! https://t.co/yv2KYzS5vX)
realDonaldTrump (R-Fla.),@realDonaldTrump,The Anti-Bengahzi!
realDonaldTrump (R-Fla.),@realDonaldTrump,Crazy Nancy Pelosi should spend more time in her her decaying city and less time on the Impeachment Hoax! QT @DanScavino: 🎥BROUGHT TO YOU BY.... @SpeakerPelosi & @GavinNewsom https://t.co/9HzLRR1irm)
realDonaldTrump (R-Fla.),@realDonaldTrump,"RT @Text88022: Hey Siri, who’s the President of the United States? Siri: @realDonaldTrump https://t.co/9RruI5SW1h"
realDonaldTrump (R-Fla.),@realDonaldTrump,"Russia, Syria, and Iran are killing, or on their way to killing, thousands if inocent civilians in Idlib Province. Don’t do it! Turkey is working hard to stop this carnage."
realDonaldTrump (R-Fla.),@realDonaldTrump,"...& overwhelming,” but this Scam Impeachment was neither. Also, very unfair with no Due Process, proper representation, or witnesses. Now Pelosi is demanding everything the Republicans weren’t allowed to have in the House. Dems want to run majority Republican Senate. Hypocrites!"
realDonaldTrump (R-Fla.),@realDonaldTrump,"Why should Crazy Nancy Pelosi, just because she has a slight majority in the House, be allowed to Impeach the President of the United States? Got ZERO Republican votes, there was no crime, the call with Ukraine was perfect, with “no pressure.” She said it must be “bipartisan...."
realDonaldTrump (R-Fla.),@realDonaldTrump,"....& overwhelming,” but this Scam Impeachment was neither. Also, very unfair with no Due Process, proper representation, or witnesses. Now Pelosi is demanding everything the Republicans weren’t alowed to have in the House. Dems want to run majority Republican Senate. Hypocrites!"
realDonaldTrump (R-Fla.),@realDonaldTrump,"“The Dems are complicating matters again. Keeping Mueller out of it was the focus. Keeping it crisp & simple was the key, and now all of a sudden they are saying maybe we’ll go back and visit the Mueller probe, which is absolutely unbelievable, and shows they don’t care about...."
realDonaldTrump (R-Fla.),@realDonaldTrump,"....What right does Crazy Nancy have to hold up this Senate trial. None! She has a bad case and would rather not have a negative decision. This Witch Hunt must end NOW with a trial in the Senate, or let her default & lose. No more time should be wasted on this Impeachment Scam!"
realDonaldTrump (R-Fla.),@realDonaldTrump,"Nancy Pelosi, who has already lost the House & Speakership once, & is about to lose it again, is doing everything she can to delay the zero Republican vote Articles of Inpeachment. She is trying to take over the Senate, & Cryin’ Chuck is trying to take over the trial. No way!...."
realDonaldTrump (R-Fla.),@realDonaldTrump,"I will be signing our 738 Billion Dollar Defense Spending Bill today. It will include 12 weeks Paid Parental Leave, gives our troops a raise, importantly creates the SPACE FORCE, SOUTHERN BORDER WALL FUNDING, repeals “Cadillac Tax” on Health Plans, raises smocking age to 21! BIG"
realDonaldTrump (R-Fla.),@realDonaldTrump,RT @realDonaldTrump: https://t.co/WzLB5s41m3
realDonaldTrump (R-Fla.),@realDonaldTrump,"I got Impeached last might without one Republican vote being cast with the Do Nothing Dems on their continuation of the greatest Witch Hunt in American history. Now the Do Nothing Party want to Do Nothing with the Articles & not deliver them to the Senate, but it’s Senate’s call!"
realDonaldTrump (R-Fla.),@realDonaldTrump,"Can you believe that I will be impeached today by the Radical Left, Do Nothing Democrats, AND I DID NOTHING WRONG! A terrible thing. Read the Transcripts. This shoild never happen to another President again. Say a prayer!"
realDonaldTrump (R-Fla.),@realDonaldTrump,RT @KTHopkins: Trump’s OVERFLOW crowd is bigger than any audience Bernie or Biden will ever see. Stood outside at Rio Rancho to… https://t.co/bHbmpDwNzV
realDonaldTrump (R-Fla.),@realDonaldTrump,https://t.co/sDhHMivMPt
realDonaldTrump (R-Fla.),@realDonaldTrump,"....impeaching him. They hate the fact, above all, that this president is delivering. Substantial policy results for the working Americans who put him in the White House, and they can’t beat him in a fair fight next year.” @NextRevFNC @SteveHiltonx Thank you Steve!"
realDonaldTrump (R-Fla.),@realDonaldTrump,"....energy independence, manufacturing resilience, illegal immigration coming down, the Wall going up, China confronted, the caliphate defeated, NAFTA renegotiated, our militsry rebuilt, NATO paying more, regulations costing less,.......and much more. This is why they’re...."
